distinction_rank	feature_id	consistent_distinction_flag	handled_control_count	handled_controls_observed	handled_controls_with_presence_shift	handled_controls_with_large_abs_delta	family_count_with_any_row	family_count_with_presence_shift	families_observed	position_count_with_any_row	position_count_with_presence_shift	positions_observed	comparison_rows	mean_abs_delta	max_abs_delta	mean_signed_delta	presence_shift_count	ascii_only_count	perturbation_only_count	both_present_count	large_abs_delta_count
942	28814	0	2	e_to_ē,s_to_ş	2	2	1	1	removed_sentence_hum	1	1	final_prompt_token_minus_10	2	0.213558942079544	0.213558942079544	-0.213558942079544	2	2	0	0	2
943	28821	0	2	e_to_ē,s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token	2	0.1074621975421905	0.1929927468299865	-0.1074621975421905	1	1	0	1	1
944	28830	0	2	e_to_ē,s_to_ş	0	0	1	0	yes_no_hum	1	0	final_prompt_token_minus_2	2	0.03688757866621015	0.0560675412416458	-0.01917996257543565	0	0	0	2	0
945	28843	1	2	e_to_ē,s_to_ş	2	2	2	2	just_check_hum,paraphrase_hum	2	2	final_prompt_token,final_prompt_token_minus_1	3	0.21582728127638492	0.2257863283157348	-0.08522115647792815	3	2	1	0	3
946	28867	0	1	s_to_ş	1	1	3	3	just_check_hum,original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	3	0.17890317241350806	0.1951056122779846	0.17890317241350806	3	0	3	0	3
947	28877	0	1	e_to_ē	1	1	3	3	just_check_hum,original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	3	0.15474126736323035	0.1619279980659485	0.15474126736323035	3	0	3	0	3
948	28925	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	2	0.3728030920028686	0.3728030920028686	-0.3728030920028686	2	2	0	0	2
949	28950	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	1	0.3111246228218078	0.3111246228218078	0.3111246228218078	1	0	1	0	1
950	28971	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	4	0.29638253152370453	0.2965387105941772	-0.29638253152370453	4	4	0	0	4
951	28992	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_2	2	0.2763030603528023	0.3439562916755676	0.2763030603528023	2	0	2	0	2
952	29065	0	2	e_to_ē,s_to_ş	1	1	3	1	just_check_hum,original_hum,removed_sentence_hum	2	1	final_prompt_token,final_prompt_token_minus_1	7	0.052174327628953084	0.1805105358362198	0.0278781205415726	1	0	1	6	1
953	29073	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	1	0.2260491400957107	0.2260491400957107	0.2260491400957107	1	0	1	0	1
954	29089	0	1	s_to_ş	1	1	2	2	just_check_hum,yes_no_hum	2	2	final_prompt_token,final_prompt_token_minus_10	2	0.16487322747707361	0.1781888306140899	0.16487322747707361	2	0	2	0	2
955	29131	1	2	e_to_ē,s_to_ş	2	2	4	4	original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	3	3	final_prompt_token_minus_10,final_prompt_token_minus_2,final_prompt_token_minus_5	6	0.2149171307682991	0.2740556001663208	0.2149171307682991	6	0	6	0	6
956	29136	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	2	0.19647501409053794	0.2042839974164962	0.19647501409053794	2	0	2	0	2
957	29142	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	2	0.2963017523288727	0.2963017523288727	-0.2963017523288727	2	2	0	0	2
958	29170	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_1	1	0.1515180170536041	0.1515180170536041	0.1515180170536041	1	0	1	0	1
959	29171	0	2	e_to_ē,s_to_ş	2	2	3	1	just_check_hum,original_hum,removed_sentence_hum	2	2	final_prompt_token,final_prompt_token_minus_1	7	0.07256779713290072	0.1911566257476806	-0.010228295411382374	2	1	1	5	2
960	29190	0	1	e_to_ē	1	1	1	1	original_hum	1	1	final_prompt_token_minus_2	1	0.1319630742073059	0.1319630742073059	0.1319630742073059	1	0	1	0	1
961	29250	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_2	1	0.2029292583465576	0.2029292583465576	0.2029292583465576	1	0	1	0	1
962	29275	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	4	0.18664595484733576	0.1901470869779586	-0.18664595484733576	4	4	0	0	4
963	29282	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token	2	0.17568540573120117	0.1888013333082199	0.17568540573120117	2	0	2	0	2
964	29295	0	1	s_to_ş	1	1	1	1	original_hum	1	1	final_prompt_token_minus_5	1	0.1864268630743026	0.1864268630743026	0.1864268630743026	1	0	1	0	1
965	29318	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token	1	0.1973822265863418	0.1973822265863418	0.1973822265863418	1	0	1	0	1
966	29329	1	2	e_to_ē,s_to_ş	2	2	4	4	just_check_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	4	3	final_prompt_token,final_prompt_token_minus_1,final_prompt_token_minus_2,final_prompt_token_minus_5	8	0.11207599192857738	0.1994315087795257	0.0654080659151077	5	1	4	3	5
967	29431	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_10	2	0.3393146395683288	0.3393146395683288	-0.3393146395683288	2	2	0	0	2
968	29434	0	1	s_to_ş	1	1	1	1	removed_sentence_hum	1	1	final_prompt_token_minus_10	1	0.125075101852417	0.125075101852417	0.125075101852417	1	0	1	0	1
969	29466	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	4	0.2773755192756653	0.2846367359161377	-0.2773755192756653	4	4	0	0	4
970	29472	0	2	e_to_ē,s_to_ş	1	1	3	3	just_check_hum,original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_1	6	0.13635150839885074	0.259828507900238	-0.13635150839885074	3	3	0	3	3
971	29516	1	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	2	2	final_prompt_token,final_prompt_token_minus_5	4	0.20708530023694033	0.2889643311500549	0.20708530023694033	4	0	4	0	4
972	29521	0	1	s_to_ş	1	1	1	1	removed_sentence_hum	1	1	final_prompt_token_minus_5	1	0.1634152829647064	0.1634152829647064	0.1634152829647064	1	0	1	0	1
973	29523	0	2	e_to_ē,s_to_ş	0	0	1	0	paraphrase_hum	1	0	final_prompt_token_minus_2	2	0.07818298041820525	0.0854516476392746	0.07818298041820525	0	0	0	2	0
974	29524	1	2	e_to_ē,s_to_ş	2	2	5	3	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	2	2	final_prompt_token,final_prompt_token_minus_5	15	0.12840242882569627	0.2850403189659118	-0.008307744065920502	9	6	3	6	10
975	29537	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,original_hum,removed_sentence_hum	3	3	final_prompt_token,final_prompt_token_minus_10,final_prompt_token_minus_2	4	0.2023784965276718	0.2368574440479278	0.2023784965276718	4	0	4	0	4
976	29577	0	1	e_to_ē	1	1	2	2	paraphrase_hum,yes_no_hum	2	2	final_prompt_token_minus_2,final_prompt_token_minus_5	2	0.266593873500824	0.2756513357162475	0.266593873500824	2	0	2	0	2
977	29578	0	1	e_to_ē	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	1	0.2929371893405914	0.2929371893405914	0.2929371893405914	1	0	1	0	1
978	29592	1	2	e_to_ē,s_to_ş	2	2	3	3	original_hum,paraphrase_hum,yes_no_hum	3	3	final_prompt_token_minus_10,final_prompt_token_minus_2,final_prompt_token_minus_5	4	0.1922584399580955	0.22856006026268	0.0779784098267555	3	1	2	1	4
979	29627	0	2	e_to_ē,s_to_ş	0	2	1	0	yes_no_hum	1	0	final_prompt_token_minus_2	2	0.12745773792266846	0.1393589973449707	0.12745773792266846	0	0	0	2	2
980	29632	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	2	0.14131497591733932	0.1511801779270172	0.14131497591733932	2	0	2	0	2
981	29734	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	2	0.17851261794567103	0.1799383759498596	0.17851261794567103	2	0	2	0	2
982	29764	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_1	2	0.2002233564853668	0.2009482085704803	0.2002233564853668	2	0	2	0	2
983	29872	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	2	0.5351973474025726	0.556956946849823	0.5351973474025726	2	0	2	0	2
984	29890	1	2	e_to_ē,s_to_ş	2	2	2	2	paraphrase_hum,yes_no_hum	2	2	final_prompt_token_minus_1,final_prompt_token_minus_2	3	0.24036912123362222	0.2709580063819885	-0.12090822060902916	3	2	1	0	3
985	29900	1	2	e_to_ē,s_to_ş	2	2	2	2	paraphrase_hum,yes_no_hum	2	2	final_prompt_token_minus_1,final_prompt_token_minus_2	3	0.16185562312602988	0.1658345013856887	-0.05129928886890411	3	2	1	0	3
986	29956	0	1	e_to_ē	1	1	3	3	just_check_hum,original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	3	0.1766435901323954	0.1914014518260955	0.1766435901323954	3	0	3	0	3
987	29996	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	2	0.29836276173591614	0.3162926137447357	0.29836276173591614	2	0	2	0	2
988	30015	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_1	2	0.2130912244319915	0.2130912244319915	-0.2130912244319915	2	2	0	0	2
989	30019	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_10	1	0.1724241375923156	0.1724241375923156	0.1724241375923156	1	0	1	0	1
990	30026	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	2	0.1595149487257003	0.1614070534706115	0.1595149487257003	2	0	2	0	2
991	30033	0	2	e_to_ē,s_to_ş	1	1	5	1	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	1	1	final_prompt_token	10	0.04962272942066188	0.1977925300598144	-0.01387438476085664	1	1	0	9	1
992	30036	1	2	e_to_ē,s_to_ş	2	2	5	4	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	10	0.4384552866220474	0.8062387108802795	-0.2263546258211136	8	6	2	2	10
993	30064	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_1	2	0.1906534880399704	0.1957922875881195	0.1906534880399704	2	0	2	0	2
994	30080	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	4	0.19801815599203104	0.2038562595844268	-0.19801815599203104	4	4	0	0	4
995	30136	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_5	2	0.20721335709095	0.20721335709095	-0.20721335709095	2	2	0	0	2
996	30153	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	4	0.15338376164436335	0.1580785512924194	-0.15338376164436335	4	4	0	0	4
997	30166	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_2	2	0.1452961266040802	0.1452961266040802	-0.1452961266040802	2	2	0	0	2
998	30177	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_10	2	0.4596933424472809	0.4596933424472809	-0.4596933424472809	2	2	0	0	2
999	30183	0	1	e_to_ē	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_5	1	0.1711306869983673	0.1711306869983673	0.1711306869983673	1	0	1	0	1
1000	30205	1	2	e_to_ē,s_to_ş	2	2	3	3	original_hum,paraphrase_hum,removed_sentence_hum	3	3	final_prompt_token_minus_1,final_prompt_token_minus_2,final_prompt_token_minus_5	8	0.18956766836345193	0.2130608260631561	-0.006395766511559476	8	4	4	0	8
1001	30225	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_2	2	0.1861902475357055	0.1861902475357055	-0.1861902475357055	2	2	0	0	2
1002	30237	0	1	e_to_ē	1	1	2	2	just_check_hum,paraphrase_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_2	2	0.2133174017071724	0.2770017981529236	0.2133174017071724	2	0	2	0	2
1003	30273	0	2	e_to_ē,s_to_ş	2	2	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	2	0.216568648815155	0.216568648815155	-0.216568648815155	2	2	0	0	2
1004	30335	0	1	e_to_ē	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_5	1	0.1595772504806518	0.1595772504806518	0.1595772504806518	1	0	1	0	1
1005	30453	0	2	e_to_ē,s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	2	2	final_prompt_token,final_prompt_token_minus_2	8	0.14267733320593828	0.2776238918304443	-0.11451543495059012	4	4	0	4	4
1006	30582	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_2	2	0.2142870873212814	0.225847914814949	0.2142870873212814	2	0	2	0	2
1007	30607	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	2	0.23325575143098826	0.240534022450447	0.23325575143098826	2	0	2	0	2
1008	30620	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_2	2	0.1598514169454574	0.1598514169454574	-0.1598514169454574	2	2	0	0	2
1009	30673	0	1	e_to_ē	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	1	0.1740899682044983	0.1740899682044983	0.1740899682044983	1	0	1	0	1
1010	30723	0	1	e_to_ē	1	1	1	1	yes_no_hum	1	1	final_prompt_token_minus_1	1	0.1787565499544143	0.1787565499544143	0.1787565499544143	1	0	1	0	1
1011	30737	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	2	0.25276788324117655	0.2586617767810821	0.25276788324117655	2	0	2	0	2
1012	30798	0	1	s_to_ş	1	1	2	2	just_check_hum,paraphrase_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_2	2	0.1816502436995506	0.2047457545995712	0.1816502436995506	2	0	2	0	2
1013	30835	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	2	0.18133106827735895	0.1872651726007461	0.18133106827735895	2	0	2	0	2
1014	30866	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_10	1	0.1571964025497436	0.1571964025497436	0.1571964025497436	1	0	1	0	1
1015	30867	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_2	2	0.1569074094295501	0.1569074094295501	-0.1569074094295501	2	2	0	0	2
1016	30871	0	1	s_to_ş	1	1	3	3	original_hum,removed_sentence_hum,yes_no_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	3	0.18631385763486222	0.2071871012449264	0.18631385763486222	3	0	3	0	3
1017	30903	1	2	e_to_ē,s_to_ş	2	2	2	1	paraphrase_hum,yes_no_hum	3	2	final_prompt_token,final_prompt_token_minus_1,final_prompt_token_minus_2	8	0.17083835974335668	0.2933547794818878	-0.07346085086464879	4	4	0	4	6
1018	30911	1	2	e_to_ē,s_to_ş	2	2	4	4	original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	4	4	final_prompt_token,final_prompt_token_minus_10,final_prompt_token_minus_2,final_prompt_token_minus_5	14	0.26743586574281963	0.4659158289432525	-0.048532792500087185	14	8	6	0	14
1019	30964	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_5	1	0.1828920543193817	0.1828920543193817	0.1828920543193817	1	0	1	0	1
1020	30985	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_10	1	0.2574426829814911	0.2574426829814911	0.2574426829814911	1	0	1	0	1
1021	30998	0	1	s_to_ş	1	1	2	2	just_check_hum,removed_sentence_hum	1	1	final_prompt_token	2	0.1673742458224296	0.1785768568515777	0.1673742458224296	2	0	2	0	2
1022	31025	1	2	e_to_ē,s_to_ş	2	2	3	3	original_hum,paraphrase_hum,removed_sentence_hum	2	2	final_prompt_token,final_prompt_token_minus_5	5	0.15007777512073514	0.1567176878452301	-0.09535939395427702	5	4	1	0	5
1023	31050	0	1	s_to_ş	1	1	1	1	original_hum	1	1	final_prompt_token_minus_10	1	0.1573196649551391	0.1573196649551391	0.1573196649551391	1	0	1	0	1
1024	31073	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	3	3	final_prompt_token,final_prompt_token_minus_2,final_prompt_token_minus_5	8	0.18025022372603414	0.2107884287834167	0.09906788542866704	8	2	6	0	8
1025	31074	0	2	e_to_ē,s_to_ş	0	1	1	0	paraphrase_hum	1	0	final_prompt_token_minus_1	2	0.0730047523975372	0.1248623728752136	-0.0518576204776764	0	0	0	2	1
1026	31086	0	1	e_to_ē	1	1	1	1	yes_no_hum	2	2	final_prompt_token_minus_1,final_prompt_token_minus_2	2	0.16760289669036865	0.1706240475177765	0.16760289669036865	2	0	2	0	2
1027	31090	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_1	4	0.1719318516552448	0.1980285942554474	0.1719318516552448	4	0	4	0	4
1028	31103	0	1	e_to_ē	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_5	1	0.1687286794185638	0.1687286794185638	0.1687286794185638	1	0	1	0	1
1029	31107	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_10	2	0.3500725030899048	0.3500725030899048	-0.3500725030899048	2	2	0	0	2
1030	31160	1	2	e_to_ē,s_to_ş	2	2	2	2	paraphrase_hum,yes_no_hum	1	1	final_prompt_token_minus_5	4	0.22938394546508786	0.2725479304790497	-0.04316398501396182	4	2	2	0	4
1031	31189	0	2	e_to_ē,s_to_ş	2	2	1	1	just_check_hum	1	1	final_prompt_token_minus_10	2	0.2150640785694122	0.2150640785694122	-0.2150640785694122	2	2	0	0	2
1032	31206	0	2	e_to_ē,s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	6	0.18325731903314588	0.2665430903434753	-0.03835304826498032	4	2	2	2	4
1033	31261	1	2	e_to_ē,s_to_ş	2	2	4	4	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_2	4	0.16641782969236368	0.2253439426422119	0.16641782969236368	4	0	4	0	4
1034	31264	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_1	1	0.1491299867630005	0.1491299867630005	0.1491299867630005	1	0	1	0	1
1035	31354	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_10	2	0.19293692708015442	0.2064690887928009	0.19293692708015442	2	0	2	0	2
1036	31361	0	1	e_to_ē	1	1	1	1	yes_no_hum	1	1	final_prompt_token_minus_5	1	0.189923346042633	0.189923346042633	0.189923346042633	1	0	1	0	1
1037	31381	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	2	0.1854429543018341	0.1951199322938919	0.1854429543018341	2	0	2	0	2
1038	31392	0	1	e_to_ē	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_10	1	0.2627939879894256	0.2627939879894256	0.2627939879894256	1	0	1	0	1
1039	31396	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	1	0.2286892831325531	0.2286892831325531	0.2286892831325531	1	0	1	0	1
1040	31420	1	2	e_to_ē,s_to_ş	2	2	5	4	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	4	4	final_prompt_token_minus_1,final_prompt_token_minus_10,final_prompt_token_minus_2,final_prompt_token_minus_5	11	0.1367195912382819	0.2522133588790893	-0.006476701660589718	6	3	3	5	8
1041	31433	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_2	4	0.21799802780151364	0.2248711287975311	-0.21799802780151364	4	4	0	0	4
1042	31440	0	1	s_to_ş	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token	2	0.1589812487363815	0.1689805388450622	0.1589812487363815	2	0	2	0	2
1043	31465	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_5	1	0.1856443881988525	0.1856443881988525	0.1856443881988525	1	0	1	0	1
1044	31489	1	2	e_to_ē,s_to_ş	2	2	3	2	original_hum,paraphrase_hum,yes_no_hum	1	1	final_prompt_token_minus_1	6	0.20461071034272504	0.274425134062767	-0.20461071034272504	4	4	0	2	6
1045	31500	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_1	2	0.2138198316097259	0.2138198316097259	-0.2138198316097259	2	2	0	0	2
1046	31546	0	1	e_to_ē	1	1	1	1	yes_no_hum	1	1	final_prompt_token_minus_2	1	0.1689223796129226	0.1689223796129226	0.1689223796129226	1	0	1	0	1
1047	31589	1	2	e_to_ē,s_to_ş	2	2	3	3	original_hum,removed_sentence_hum,yes_no_hum	3	3	final_prompt_token,final_prompt_token_minus_10,final_prompt_token_minus_5	6	0.1845322450002034	0.2022789716720581	-0.06657597422599792	6	4	2	0	6
1048	31616	0	1	s_to_ş	1	1	1	1	original_hum	1	1	final_prompt_token_minus_1	1	0.1543800383806228	0.1543800383806228	0.1543800383806228	1	0	1	0	1
1049	31632	1	2	e_to_ē,s_to_ş	2	2	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_5	4	0.2190129607915878	0.2215957939624786	-0.2190129607915878	4	4	0	0	4
1050	31640	0	1	e_to_ē	1	1	4	4	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_2	4	0.18664767593145368	0.2400862872600555	0.18664767593145368	4	0	4	0	4
1051	31657	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	1	0.1840917617082595	0.1840917617082595	0.1840917617082595	1	0	1	0	1
1052	31660	1	2	e_to_ē,s_to_ş	2	2	2	2	paraphrase_hum,yes_no_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	4	0.24942071735858917	0.3049888610839844	-0.055568143725395217	4	2	2	0	4
1053	31664	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,paraphrase_hum,yes_no_hum	3	3	final_prompt_token,final_prompt_token_minus_1,final_prompt_token_minus_2	9	0.1808953765365812	0.2282899469137191	-0.13554757005638543	8	7	1	1	8
1054	31700	0	1	s_to_ş	1	1	1	1	paraphrase_hum	1	1	final_prompt_token_minus_10	1	0.1764494478702545	0.1764494478702545	0.1764494478702545	1	0	1	0	1
1055	31784	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,original_hum,removed_sentence_hum	3	3	final_prompt_token,final_prompt_token_minus_1,final_prompt_token_minus_5	10	0.16400520056486126	0.2007592320442199	-0.16400520056486126	9	9	0	1	9
1056	31815	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,paraphrase_hum,yes_no_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	6	0.4124794229865074	0.5154211521148682	-0.24794657776753107	6	4	2	0	6
1057	31836	1	2	e_to_ē,s_to_ş	2	2	5	5	just_check_hum,original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	5	5	final_prompt_token,final_prompt_token_minus_1,final_prompt_token_minus_10,final_prompt_token_minus_2,final_prompt_token_minus_5	27	0.18120542389375188	0.3007200360298157	-0.095873079918049	21	16	5	6	21
1058	31883	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_10	1	0.2651403248310089	0.2651403248310089	0.2651403248310089	1	0	1	0	1
1059	31897	1	2	e_to_ē,s_to_ş	2	2	3	3	just_check_hum,original_hum,removed_sentence_hum	2	2	final_prompt_token_minus_10,final_prompt_token_minus_5	5	0.2550602346658707	0.285707026720047	-0.1751901239156723	5	4	1	0	5
1060	31908	1	2	e_to_ē,s_to_ş	2	2	4	4	original_hum,paraphrase_hum,removed_sentence_hum,yes_no_hum	3	3	final_prompt_token,final_prompt_token_minus_10,final_prompt_token_minus_5	10	0.22443707287311548	0.3885148763656616	-0.05469976067543029	7	3	4	3	9
1061	31988	0	1	s_to_ş	1	1	1	1	just_check_hum	1	1	final_prompt_token_minus_10	1	0.2250704765319824	0.2250704765319824	0.2250704765319824	1	0	1	0	1
1062	31999	0	2	e_to_ē,s_to_ş	0	0	1	0	paraphrase_hum	1	0	final_prompt_token	2	0.01362080127000805	0.0251142680644989	0.01362080127000805	0	0	0	2	0
1063	32002	0	2	e_to_ē,s_to_ş	2	2	1	1	yes_no_hum	1	1	final_prompt_token_minus_10	2	0.2245427966117859	0.2245427966117859	-0.2245427966117859	2	2	0	0	2
1064	32258	0	1	e_to_ē	1	1	1	1	removed_sentence_hum	1	1	final_prompt_token_minus_5	1	0.1573995351791381	0.1573995351791381	0.1573995351791381	1	0	1	0	1
1065	32285	0	1	e_to_ē	1	1	1	1	original_hum	1	1	final_prompt_token_minus_10	1	0.1581179499626159	0.1581179499626159	0.1581179499626159	1	0	1	0	1
1066	32287	0	1	e_to_ē	1	1	2	2	original_hum,removed_sentence_hum	1	1	final_prompt_token_minus_10	2	0.24399456381797785	0.256410539150238	0.24399456381797785	2	0	2	0	2
